github.com/AlDanial/cloc v 2.06  T=26.19 s (31.0 files/s, 6826.9 lines/s)
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
File                                                                                                                                                blank        comment           code
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/about/page-5fc4413abacba09f.js                                             0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/account/page-ce7e1ffb0816dff1.js                                           0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/advertise/page-e4749b7f5447a16c.js                                         0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/article/[id]/page-1575779012ec7e85.js                                      0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/careers/page-f41e8fa20dc1a161.js                                           0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/category/[slug]/page-64d8fb11c754c185.js                                   0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/contact/page-6d8baf2d3c5cc3fa.js                                           0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/cookies/page-0fd33da4529d8f24.js                                           0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/digital-newsroom/page-2f0425a379af5cf9.js                                  0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/disclaimer/page-18f79d7961df5a0e.js                                        0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/epaper/page-a45cb4a09b8e784a.js                                            0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/ftaftaf/page-ace3cae009a1e569.js                                           0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/latest/page-5b9f6960abd8cf3a.js                                            0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/layout-2026e3d26fc65c9a.js                                                 0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/page-4127c471c1d14edd.js                                                   0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/preferences/page-3179707a845da52a.js                                       0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/privacy/page-8bc280c49f4d8285.js                                           0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/saved/page-2c0e3c28c212680b.js                                             0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/search/page-b5a4eba5e685df50.js                                            0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/sitemap/page-32913b14b76ccf5b.js                                           0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/stories/page-206bde04170c0b6c.js                                           0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/terms/page-ab3e62d9572fc807.js                                             0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(reader)/main/videos/page-e465e656d35bcdc4.js                                            0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/_not-found/page-77f8724b3297afec.js                                                      0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/layout-5b16dd335b571e75.js                                                               0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/sitemap.xml/route-6fe7322e00d63f62.js                                                    0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/framework-b9fd9bcc3ecde907.js                                                                0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/main-0b53e8dff22a1a4b.js                                                                     0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/main-app-895f02a9b866fc5f.js                                                                 0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/pages/_app-e8b861c87f6f033c.js                                                               0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/pages/_error-c8f84f7bd11d43d4.js                                                             0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/webpack-7de2b1fdb4b53c87.js                                                                  0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/css/06cbc9fa345d50d7.css                                                                            0              2              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/css/074b5abddbcd0d24.css                                                                            0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/y6XMA5rFK6C-B6tfz7NAz/_buildManifest.js                                                             0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/y6XMA5rFK6C-B6tfz7NAz/_ssgManifest.js                                                               0              0              1
./.next-dev/cache/next-devtools-config.json                                                                                                             0              0              1
./.next-dev/package.json                                                                                                                                0              0              1
./.next-dev/routes-manifest.json                                                                                                                        0              0              1
./.next-dev/server/app/(admin)/admin/analytics/page_client-reference-manifest.js                                                                        0              0              1
./.next-dev/server/app/(admin)/admin/articles/new/page_client-reference-manifest.js                                                                     0              0              1
./.next-dev/server/app/(admin)/admin/articles/page_client-reference-manifest.js                                                                         0              0              1
./.next-dev/server/app/(admin)/admin/my-work/page_client-reference-manifest.js                                                                          0              0              1
./.next-dev/server/app/(admin)/admin/page_client-reference-manifest.js                                                                                  0              0              1
./.next-dev/server/app/(admin)/admin/review-queue/page_client-reference-manifest.js                                                                     0              0              1
./.next-dev/server/app/(admin)/admin/settings/page_client-reference-manifest.js                                                                         0              0              1
./.next-dev/server/app/(admin)/admin/stories/page_client-reference-manifest.js                                                                          0              0              1
./.next-dev/server/app/(admin)/admin/team/page_client-reference-manifest.js                                                                             0              0              1
./.next-dev/server/app/(auth)/signin/page_client-reference-manifest.js                                                                                  0              0              1
./.next-dev/server/app/(marketing)/page_client-reference-manifest.js                                                                                    0              0              1
./.next-dev/server/app/(reader)/main/page_client-reference-manifest.js                                                                                  0              0              1
./.next-dev/server/app/_not-found/page_client-reference-manifest.js                                                                                     0              0              1
./.next-dev/server/app/api/admin/articles/[id]/tts/route_client-reference-manifest.js                                                                   0              0              1
./.next-dev/server/app/api/admin/articles/route_client-reference-manifest.js                                                                            0              0              1
./.next-dev/server/app/api/admin/categories/route_client-reference-manifest.js                                                                          0              0              1
./.next-dev/server/app/api/admin/team/route_client-reference-manifest.js                                                                                0              0              1
./.next-dev/server/app/api/admin/tts/assets/route_client-reference-manifest.js                                                                          0              0              1
./.next-dev/server/app/api/admin/tts/settings/route_client-reference-manifest.js                                                                        0              0              1
./.next-dev/server/app/api/ai/tts/route_client-reference-manifest.js                                                                                    0              0              1
./.next-dev/server/app/api/articles/latest/route_client-reference-manifest.js                                                                           0              0              1
./.next-dev/server/app/api/auth/[...nextauth]/route_client-reference-manifest.js                                                                        0              0              1
./.next-dev/server/app/api/breaking/route_client-reference-manifest.js                                                                                  0              0              1
./.next-dev/server/app/api/epapers/latest/route_client-reference-manifest.js                                                                            0              0              1
./.next-dev/server/app/api/epapers/route_client-reference-manifest.js                                                                                   0              0              1
./.next-dev/server/app/api/stories/latest/route_client-reference-manifest.js                                                                            0              0              1
./.next-dev/server/app/api/user/save/route_client-reference-manifest.js                                                                                 0              0              1
./.next-dev/server/app/manifest.webmanifest/route_client-reference-manifest.js                                                                          0              0              1
./.next-dev/server/interception-route-rewrite-manifest.js                                                                                               0              0              1
./.next-dev/server/middleware-react-loadable-manifest.js                                                                                                0              0              1
./.next-dev/server/next-font-manifest.js                                                                                                                0              0              1
./.next-dev/server/next-font-manifest.json                                                                                                              0              0              1
./.next-dev/server/server-reference-manifest.js                                                                                                         0              0              1
./.next-dev/static/chunks/polyfills.js                                                                                                                  0              0              1
./.next-dev/static/development/_buildManifest.js                                                                                                        0              0              1
./.next-dev/static/development/_ssgManifest.js                                                                                                          0              0              1
./.next-dev/static/webpack/4bb0623e77df59a3.webpack.hot-update.json                                                                                     0              0              1
./.next-dev/static/webpack/6079fbd48d2c3f3a.webpack.hot-update.json                                                                                     0              0              1
./.next-dev/static/webpack/633457081244afec._.hot-update.json                                                                                           0              0              1
./.next-dev/static/webpack/9562d589838b7dce.webpack.hot-update.json                                                                                     0              0              1
./.next-dev/static/webpack/9e14e52d294ada60.webpack.hot-update.json                                                                                     0              0              1
./.next-dev/static/webpack/d037fcc576ae71fc.webpack.hot-update.json                                                                                     0              0              1
./.next-dev/static/webpack/e201e31d35f4a3f7.webpack.hot-update.json                                                                                     0              0              1
./.next-dev/static/webpack/ef8a5c0c26519f47.webpack.hot-update.json                                                                                     0              0              1
./.next-dev/static/webpack/f70e7d1e4de91ec1.webpack.hot-update.json                                                                                     0              0              1
./.next-dev/static/webpack/fc23636ffb8c9634.webpack.hot-update.json                                                                                     0              0              1
./.next-dev/types/package.json                                                                                                                          0              0              1
./app/(marketing)/digital-newsroom/page.tsx                                                                                                             0              0              1
./setupTests.ts                                                                                                                                         0              1              1
./app/(admin)/admin/articles/[id]/edit/page.tsx                                                                                                       147           1778              0
./next-env.d.ts                                                                                                                                         1              5              0
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
SUM:                                                                                                                                                28163          22006         128638
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
